text,label
What 's the official language of Algeria ?,37
What was the worst hurricane ?,10
How many names are there for Eskimo people ?,13
What are some of Australia 's native flora ?,30
When was Ozzy Osbourne born ?,8
What year did the first issue of `` Playboy '' come out ?,8
When did the original Howdy Doody show go off the air ?,8
How do you say `` eat the day '' in Latin ?,20
What director made one silent and one sound version of The Ten Commandments ?,4
What kind of fish is a coney ?,2
How many years old is Benny Carter ?,13
How much time does the blinking of an eye take ?,13
"On which dates does the running of the bulls occur in Pamplona , Spain ?",8
What is a fear of bees ?,23
How can I find out how much income tax is paid on Social Security income on the 1998 income tax ?,0
"How many miles is it from Frankfurt , Germany to Salzburg , Austria ?",13
What is Colin Powell best known for ?,9
Which city has the oldest relationship as a sister city with Los Angeles ?,21
What toy company is the world 's No.1 maker of female apparel ?,5
Why do some clothing labels say `` Use a nonchlorine bleach '' ?,9
Where did the Mayan Indians live ?,14
How many spaces follow a period at the end of a sentence ?,13
What are Maid-Rites ?,7
What were the three prophecies the witches make to Macbeth ?,12
Where is Glasgow ?,14
How do I tie dye clothes ?,0
What color beans did the ancient Romans refuse to eat ?,19
Who sings Angel Eyes from the 80 's ?,4
What is the exchange rate between England and the U.S. ?,25
What is the weight of a teaspoon of matter in a black hole ?,45
What was the U.S. highway death toll in 1969 ?,13
What did the pyramid-builders of Egypt mainly eat ?,17
What is the name of the disease that actress Hunter Tylo 's baby girl has ?,23
What 's a Craps player called ?,20
What kind of a sports team is the Wisconsin Badgers ?,29
How successful is arometherapy ?,0
"What islands got their name from the Spanish baja mar , meaning shallow water ?",14
Who was the lawyer who represented Randy Steven Craft ?,4
What oldtime kids ' fare did TV Guide writer Jeff Greenfield call `` one of the most...subversive TV shows in American history '' ?,1
What is a bone marrow transplant meant for ?,7
What movie has made the most money ?,1
How high must a mountain be to be called a mountain ?,40
When did the neanderthal man live ?,8
Name the food company that traveled to Soviet Georgia to film a series of ads .,5
In what year did Thatcher gain power ?,8
What team did Babe Ruth play his first major league game for ?,5
How tall is the Matterhorn ?,40
What was a California prayer book to an Old West gambler ?,1
What city is often called The Insurance Capital of the World ?,21
"Who manufactures the software , `` PhotoShop '' ?",5
Where does Mother Angelica live ?,14
Who created Dennis the Menace ?,4
What girl 's name is `` Teddy '' an affectionate form of ?,4
What is the primary language of the Philippines ?,37
What did Abolitionists try to end ?,14
What animal 's tail is called a brush ?,2
What was the name of the famous battle between Texas and Mexico ?,10
What 's destroyed in Genesis 19 : 24 ?,14
What are the words to the song sung by `` Banana in Pajamas '' ?,12
What three colors are on the French flag ?,19
What is InterLata Internet service ?,7
Where 's the GUM department store ?,14
What color Poker chip is usually assigned the lowest value ?,19
What is a fear of points ?,23
In the movie Groundshog Day what is the name of the character played by Andie MacDowell ?,4
Name the On Stage character whose face was never seen .,4
Who won the Superbowl in ?,4
Who commanded the French forces at the Battle of Orleans ?,4
What year did Apartheid start ?,8
What is the Amish religion ?,7
What did Shostakovich write for Rostropovich ?,1
What is DEET ?,3
What is the function of the appendix ?,9
Who is Charles Lindbergh ?,12
What 's the most delicate-tasting member of the onion family ?,17
What has to be produced in a writ of habeas corpus ?,14
What are the names of Richard Nixon 's two daughters ?,4
What country did the Mau Mau Uprising take place in ?,18
What sport do the Cleaveland Cavaliers play ?,29
What Marx Brothers movie centers on a stolen painting ?,1
What is a film starring Jude Law ?,1
What is Jell-O made from ?,28
How much pizza do Americans eat in a day ?,13
Who was the original Humpty Dumpty ?,4
What is the name of the Michelangelo painting that shows two hands with fingers touching ?,1
What money was used here ?,46
How do I find the balance of my social security account ?,0
What was the name of Betty Boop 's dog ?,2
What is the name of the city that Maurizio Pellegrin lives in ?,21
"When reading classified ads , what does EENTY : other stand for ?",3
Where did bocci originate ?,14
What is a fear of worms ?,23
What Shakespeare play opens with the line : `` Now is the winter of our discontent.. . '' ?,1
When did Theo Rousseau paint the `` Forest of Fontaine '' ?,8
What happened in the Long March ?,12
How many American soldiers remain unaccounted from the Vietnam war ?,13
What was the sequel to The Pink Panther ?,1
Name a ballet company Mikhail Baryshnikov has danced for ?,5
What is the name of the country which Hitler ruled ?,18
What TV detective did Craig Stevens play ?,4
What river runs through Liverpool ?,14
What are the ingredients of Coca-Cola ?,28
What tragedy befell the city of Dogtown in 1899 ?,10
Which German president was pressured into appointing Hitler chancellor in 1933 ?,4
Name the men 's cologne that is associated with the sea .,14
What 's the most extensively grown and eaten food ?,17
Who was Lacan ?,12
What do most tourists visit in Reims ?,14
"Whose husbands have included Conrad Hilton Jr. , and Michael Wilding ?",4
When was the first stained glass window made ?,8
Who was the first American world chess champion ?,4
What is Chiricahua the name of ?,20
What U.S. state comes last in an alphabetical list ?,11
What is the mission of Nike ?,10
What causes rust ?,9
What are the alveoli ?,7
What diminutive American female gymnast stole the show at the 1984 Olympics ?,4
How many bones are in the human hand ?,13
What caused the Titanic to sink ?,9
How many muscles does an oyster have ?,13
What common livestock have the greatest variety of breeds ?,2
Where is there information on the novel `` El Cid '' ?,14
What is Nicholas Cage 's profession ?,6
What California governor said : `` Inaction may be the highest form of action '' ?,4
"What was the claim to fame of Explorer I , launched February 1 , 1958 ?",9
What is fellatio ?,7
What is the busiest air travel season ?,8
What country is located at 13 degrees North latitude and 10 degrees East longitude ?,18
Who is behind the name of the Harvey Wallbanger drink ?,4
What is the song Stairway to Heaven by Led Zeppelin about ?,12
What singer 's theme song was When the Moon Comes over the Mountain ?,4
What is Linux ?,7
How many degrees cooler is the inside of a cucumber than the air outside ?,13
How can I find out how much it costs to raise a baby for six months ?,0
What is troilism ?,7
How can I get someone 's email address ?,0
What city is served by McCarren Airport ?,21
"What 's the meaning of the Latin battle cry : Ad arma , ad arma .",7
What percentage of children between the ages of two and eleven watch ` The Simpsons ' ?,38
What explorers followed Columbus to the Americas ?,4
What buxom blonde appeared on the cover of more than 5 magazines ?,4
What Irwin Allen bomb has Richard Widmark saying he 'll be `` the first officer in history to get his butt kicked by a mess of bugs ! '' ?,1
What do the letters ZIP stand for in the phrase `` ZIP code '' ?,3
What does SIDS stand for ?,3
Which city in China has the largest number of foreign financial companies ?,21
What is a fear of hell ?,23
"Who stopped making diary entries on May 31 , 1669 , because he thought he was going blind ?",4
"Where can one find information on religion and health , the brain and nutrition ?",14
How many elephants are left on earth ?,13
What Asian leader was known as The Little Brown Saint ?,4
What is an example of an actual case of using the Fourteenth Amendment ?,12
What civilization invented the arch ?,5
How do I check if my modem is v.9 compatible ?,0
What is a meerkat ?,7
When was General Manuel Noriega ousted as the leader of Panama and turned over to U.S. authorities ?,8
What attracts tourists to Reims ?,14
What country was Kim Philby really working for ?,18
What ill-fated craft was captained by Ernst Lehmann ?,44
What is the only gland in humans that can regenerate itself ?,22
What 's the international radio code word for the letter F ?,36
What is the fine for having a dog on a beach ?,25
Where is the Bulls basketball team based ?,14
What is he doing now ?,12
The Kentucky Horse Park is close to which American city ?,21
Where can I find a `` Fifth Element '' screensaver ?,14
What is Sinn Fein ?,7
"How many casinos are in Atlantic City , NJ ?",13
What Tom Wolfe book is about the Mercury astronauts ?,1
Where did the energy for the Big Bang come from ?,12
What are the Arabic Numerals from 1 to 10 ?,12
What part did John Peter Zenger play in the deveopment of the newspaper in America ?,4
When is the site www.questions.com going to open ?,8
What President had never held an elected office until he was elected to the White House ?,4
How does psorisis disappear ?,0
What was the minimum wage in 1991 ?,25
What is paracetamol ?,7
Who were the Picts ?,4
When were the Olympic Games in which Nadia Comaneci became popular played ?,8
How do ants have sex ?,0
Which of the following celebrities started his show-biz career as a disc jockey ?,4
"What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?",4
What Russian seaport has a name meaning `` Lord of the East '' ?,21
What is `` flintknapping '' ?,7
What is the size of Argentina ?,32
In what U.S. state was the first woman governor elected ?,11
